iter	Logloss
202	0.08723014682
203	0.08705353312
204	0.08685243916
205	0.08667402204
206	0.08648155364
207	0.08632041967
208	0.08616488655
209	0.08601908598
210	0.08584081016
211	0.08567381147
212	0.08550951836
213	0.08536631268
214	0.08522942955
215	0.08506734823
216	0.08491538593
217	0.08475018195
218	0.08458544455
219	0.08445918003
220	0.08433760993
221	0.08418815494
222	0.08406704405
223	0.08392374455
224	0.08376839398
225	0.08365992929
226	0.08351875662
227	0.08340631263
228	0.08330024755
229	0.08318017874
230	0.08306028491
231	0.08292744068
232	0.08282419873
233	0.08270688889
234	0.08258179808
235	0.08249122865
236	0.08232578704
237	0.08218219692
238	0.0820208548
239	0.08188555205
240	0.08174799509
241	0.08160959808
242	0.08146288747
243	0.08131890623
244	0.08118729551
245	0.08104908051
246	0.08090607003
247	0.08075563937
248	0.08062201751
249	0.08048905209
250	0.08037398145
251	0.08023543161
252	0.08012418399
253	0.08001550908
254	0.07989564918
255	0.07978831991
256	0.07965981935
257	0.07955120193
258	0.07943811991
259	0.07937100985
260	0.07929880572
261	0.07925026603
262	0.07916833041
263	0.07905781643
264	0.07895986836
265	0.07885380731
266	0.07874534084
267	0.07869564979
268	0.07862024561
269	0.07853599105
270	0.0784487457
271	0.07836543665
272	0.07831525078
273	0.07823506808
274	0.07814405708
275	0.07810118775
276	0.07804161648
277	0.07797157555
278	0.0778764283
279	0.07782024033
280	0.07776123664
281	0.07770236961
282	0.07763638127
283	0.07758211337
284	0.07752249468
285	0.07743100943
286	0.07733319111
287	0.07723576645
288	0.07717198185
289	0.07708396051
290	0.07702742581
291	0.07696646454
292	0.07691578313
293	0.07684529204
294	0.07680735002
295	0.07676004574
296	0.07668901168
297	0.07660474359
298	0.07652519482
299	0.07644521769
300	0.07638459312
301	0.07629718505
302	0.07622353051
303	0.07616506855
304	0.07608454309
305	0.07603786195
306	0.07598935898
307	0.07594482425
308	0.07589977251
309	0.07585069573
310	0.0758146365
311	0.07573858969
312	0.07568620749
313	0.07562642548
314	0.07554124364
315	0.07547145556
316	0.07539485466
317	0.07532834344
318	0.07529128012
319	0.07520525788
320	0.07515708772
321	0.07508636306
322	0.07504057907
323	0.07496931756
324	0.07495193373
325	0.07491432453
326	0.07482193192
327	0.07475748913
328	0.07472305776
329	0.07468153472
330	0.07462835461
331	0.07457613749
332	0.07452127574
333	0.07446048665
334	0.07441715646
335	0.07437288454
336	0.07428230146
337	0.07423462539
338	0.07419477565
339	0.07415896486
340	0.07412187266
341	0.07408221715
342	0.07401669675
343	0.07395909606
344	0.07390247271
345	0.07389284776
346	0.07384109622
347	0.07380831749
348	0.07373721997
349	0.07368969844
350	0.07366032094
351	0.07364016388
352	0.07358682997
353	0.07355470305
354	0.07351401785
355	0.07346613569
356	0.07343836218
357	0.07340050372
358	0.07336369347
359	0.07332471845
360	0.07328865645
361	0.07324759966
362	0.07321428427
363	0.07316307133
364	0.07315437868
365	0.07312192424
366	0.07307161847
367	0.07303995205
368	0.07303279264
369	0.07299428301
370	0.07297439448
371	0.07296846063
372	0.07293700251
373	0.07289660768
374	0.0728519406
375	0.0727943887
376	0.07274750539
377	0.07270154086
378	0.07267998881
379	0.07263017645
380	0.07261853207
381	0.0725696898
382	0.07253817952
383	0.0725113062
384	0.07248407215
385	0.07244758032
386	0.0724023851
387	0.0723692635
388	0.07234922893
389	0.0723049879
390	0.07228304953
391	0.07225845211
392	0.0721982129
393	0.07215100241
394	0.07211491065
395	0.07207461902
396	0.07202566656
397	0.07199163215
398	0.07193785108
399	0.07188521232
400	0.07182648837
401	0.07177579698
402	0.07173220015
403	0.07167541702
404	0.07163025429
405	0.07158765541
406	0.07154564964
407	0.07149264541
408	0.07145301317
409	0.07141983686
410	0.07137627759
411	0.07133133668
412	0.07128863872
413	0.07124259583
414	0.07119396345
415	0.07117672524
416	0.07113685264
417	0.07108876459
418	0.07105073913
419	0.07101414889
420	0.07097539355
421	0.07093503389
422	0.07091730483
423	0.07088652212
424	0.07085100925
425	0.070815949
426	0.07078106877
427	0.07077304447
428	0.07073758256
429	0.07069791701
430	0.07066371905
431	0.07063268091
432	0.07059554745
433	0.07056214095
434	0.07053413175
435	0.07050151756
436	0.07045697954
437	0.07042267013
438	0.07038758054
439	0.0703611503
440	0.07032748309
441	0.0703001318
442	0.07026626758
443	0.07023104386
444	0.07019830001
445	0.07017630556
446	0.07014189898
447	0.07011423825
448	0.07010307845
449	0.07007012361
450	0.07006548376
451	0.07002175765
452	0.07000927437
453	0.06997603289
454	0.06995284029
455	0.06993781215
456	0.06989516824
457	0.06987192539
458	0.06981144909
459	0.06978245279
460	0.06975566178
461	0.06972540793
462	0.06969945439
463	0.06967524901
464	0.06964915539
465	0.06962112192
466	0.06959565916
467	0.06957584816
468	0.06954385447
469	0.06952825931
470	0.06952504061
471	0.06950041053
472	0.06947388338
473	0.06947236393
474	0.06944700294
475	0.06944548448
476	0.06940951198
477	0.06938227819
478	0.06934289996
479	0.06934051684
480	0.06931680326
481	0.06929177578
482	0.06928983244
483	0.06927156886
484	0.06926219488
485	0.06926077707
486	0.06925946786
487	0.06922809579
488	0.06919531756
489	0.06916116877
490	0.06913194355
491	0.06911877783
492	0.06909270446
493	0.0690681479
494	0.06903954358
495	0.06899361202
496	0.06895613078
497	0.06892572305
498	0.06889441674
499	0.06889176975
500	0.06886201618
501	0.06883896816
502	0.06881201491
503	0.06878882761
504	0.06876332405
505	0.06874565404
506	0.06872235976
507	0.06869471497
508	0.06868724106
509	0.06866717088
510	0.06863880404
511	0.06863338865
512	0.06860337571
513	0.06860184944
514	0.06857855231
515	0.06854689501
516	0.06852008964
517	0.06850970107
518	0.06848612491
519	0.06848392498
520	0.0684591592
521	0.06845768886
522	0.06843061783
523	0.06840704566
524	0.06838831379
525	0.06838259303
526	0.06835334021
527	0.06835210042
528	0.0683334961
529	0.06830815844
530	0.06830664302
531	0.0682795051
532	0.06825606509
533	0.06824742061
534	0.06821804343
535	0.06819608996
536	0.06819038002
537	0.06818693938
538	0.06817347804
539	0.06817203944
540	0.06816959664
541	0.06816838588
542	0.06816668078
543	0.06815810848
544	0.06813609301
545	0.06813487326
546	0.06813331755
547	0.06813147867
548	0.06813003417
549	0.06811025503
550	0.06809193242
551	0.06808990502
552	0.0680634569
553	0.06803746498
554	0.06803506526
555	0.06803356756
556	0.06800785745
557	0.06798667165
558	0.06797375053
559	0.06794912502
560	0.0679334751
561	0.06793141957
562	0.06791918883
563	0.06788948423
564	0.0678884296
565	0.06786832724
566	0.06784806203
567	0.06782188894
568	0.06779626263
569	0.0677947805
570	0.06779374636
571	0.06779273312
572	0.06779154045
573	0.06778886324
574	0.06775596761
575	0.06775493813
576	0.06775324207
577	0.06773142677
578	0.06773010542
579	0.06769637998
580	0.06766956492
581	0.0676400961
582	0.06760703827
583	0.06757606681
584	0.06754217888
585	0.06753743491
586	0.06753270163
587	0.0675158578
588	0.06751259713
589	0.06748345382
590	0.06746071535
591	0.06743888694
592	0.06742162508
593	0.06740056263
594	0.06739961404
595	0.06739625883
596	0.06737711069
597	0.06734743321
598	0.0673265519
599	0.06732517232
600	0.06731203561
601	0.06728720377
602	0.06726031766
603	0.06725935326
604	0.06723895823
605	0.06722002748
606	0.06720687773
607	0.067180431
608	0.06716117258
609	0.06713641044
610	0.06712809879
611	0.06710492555
612	0.06708822382
613	0.06708071545
614	0.06705563795
615	0.0670320085
616	0.06702859745
617	0.0670270177
618	0.06702603539
619	0.06701053522
620	0.06698764971
621	0.06696689507
622	0.06696583494
623	0.06694927113
624	0.06694810377
625	0.06694674262
626	0.06694538114
627	0.0669302618
628	0.06691380195
629	0.0668947672
630	0.0668920052
631	0.06687229103
632	0.06684649275
633	0.06683525586
634	0.06681463382
635	0.06681373076
636	0.06679655494
637	0.06677385318
638	0.06677283564
639	0.06675933521
640	0.06674875525
641	0.06673547122
642	0.06673445882
643	0.06673239698
644	0.06670867385
645	0.0667076317
646	0.06668163792
647	0.06667234249
648	0.06665266507
649	0.0666514433
650	0.06665067898
651	0.06664598001
652	0.06664453253
653	0.06662380385
654	0.06660167189
655	0.06658633399
656	0.06656647071
657	0.06656513665
658	0.06656368337
659	0.06654498885
660	0.06654412701
661	0.06653023762
662	0.06652985127
663	0.06652878637
664	0.06651152342
665	0.0665108051
666	0.06646688454
667	0.06644756408
668	0.06642428398
669	0.06642300137
670	0.06639084409
671	0.06638155639
672	0.06637868267
673	0.06637753564
674	0.06635855968
675	0.06635470889
676	0.06633184079
677	0.06631127704
678	0.0663107783
679	0.06630232007
680	0.06630141526
681	0.06628578278
682	0.06628023542
683	0.06627819468
684	0.0662764907
685	0.06625637759
686	0.06623347136
687	0.06623254551
688	0.06621424337
689	0.06619806468
690	0.06618629558
691	0.06617564217
692	0.06617491873
693	0.06616313354
694	0.06616159878
695	0.06616085747
696	0.0661410348
697	0.06612666315
698	0.06610872318
699	0.06610802581
700	0.06610729673
701	0.06609299798
702	0.06608669815
703	0.06608518554
704	0.06608441252
705	0.06608396393
706	0.06607474227
707	0.06605455304
708	0.06603571574
709	0.06601968054
710	0.0659954997
711	0.06598813866
712	0.06598708826
713	0.06597871897
714	0.06597732027
715	0.06597283344
716	0.06595497209
717	0.06595405031
718	0.06595360724
719	0.06594566402
720	0.06592338868
721	0.06590552042
722	0.06588352754
723	0.0658812248
724	0.06586719071
725	0.06585118319
726	0.06584010762
727	0.06582171415
728	0.06581952194
729	0.06581223652
730	0.06579526028
731	0.06578748799
732	0.06578433146
733	0.06578350254
734	0.06578191467
735	0.06577153375
736	0.06576020025
737	0.06575929378
738	0.06574139678
739	0.06574044513
740	0.06573953383
741	0.06572263502
742	0.06570937655
743	0.06570566626
744	0.06570481245
745	0.06569165358
746	0.06568526718
747	0.06566992085
748	0.0656625901
749	0.06566128736
750	0.06565155205
751	0.06564090544
752	0.0656401904
753	0.06562387082
754	0.06562235847
755	0.06561016705
756	0.06560817937
757	0.06558761068
758	0.06557428083
759	0.06556010532
760	0.06555928472
761	0.06555789865
762	0.06555705238
763	0.06555415762
764	0.06554000103
765	0.06552061536
766	0.06551987215
767	0.06550829805
768	0.06549656097
769	0.06548028618
770	0.06546221534
771	0.06545166141
772	0.06544189403
773	0.06543060253
774	0.06541703861
775	0.06538058293
776	0.06537582568
777	0.06536811622
778	0.06536744638
779	0.06535640551
780	0.06534306444
781	0.06534231899
782	0.06533155425
783	0.0653305238
784	0.06532499162
785	0.06532357795
786	0.06532286795
787	0.06531777711
788	0.06531650135
789	0.06531371543
790	0.0653007158
791	0.0652843217
792	0.06526728935
793	0.06525865802
794	0.06525492302
795	0.0652466648
796	0.06524014899
797	0.06523536939
798	0.06521614356
799	0.06521534867
800	0.06521487951
801	0.06519633447
802	0.06517032288
803	0.06516903484
804	0.06516839699
805	0.06516763501
806	0.06514783992
807	0.06513784504
808	0.06513741541
809	0.06512232441
810	0.0651095195
811	0.06509623371
812	0.06508837559
813	0.06507997336
814	0.06507961092
815	0.06507901658
816	0.06506250654
817	0.06506158966
818	0.06504916541
819	0.06503430777
820	0.06501589835
821	0.06500861899
822	0.06500697081
823	0.06500635087
824	0.06500565744
825	0.06500472498
826	0.06498517883
827	0.06497059592
828	0.06497002001
829	0.06496955718
830	0.06496861337
831	0.06495950073
832	0.06495835487
833	0.0649438358
834	0.06492590623
835	0.0649139313
836	0.06491312454
837	0.06491284074
838	0.06489590906
839	0.06487750922
840	0.06486631501
841	0.06486584234
842	0.06486245998
843	0.06485753651
844	0.0648424317
845	0.06483504454
846	0.06483386954
847	0.06483333201
848	0.06483255784
849	0.0648318963
850	0.06482467329
851	0.06481353067
852	0.0647990387
853	0.06478902425
854	0.06477888976
855	0.06477784617
856	0.06477597645
857	0.06477321222
858	0.06477244517
859	0.06475557056
860	0.06475482468
861	0.06473373975
862	0.06471049259
863	0.0647070893
864	0.06470656838
865	0.06469273967
866	0.06469250886
867	0.06467719629
868	0.06467641991
869	0.0646654154
870	0.06465257595
871	0.06464152087
872	0.0646404441
873	0.06462124387
874	0.06460737031
875	0.06459550708
876	0.06458209743
877	0.06458010341
878	0.06457935436
879	0.06456929153
880	0.06456513712
881	0.06456078111
882	0.06455000962
883	0.06453929654
884	0.06453902008
885	0.06452628619
886	0.06452577559
887	0.06451078803
888	0.06451023335
889	0.06449305994
890	0.06449130889
891	0.06447636177
892	0.06447571689
893	0.06446823076
894	0.06446538951
895	0.06446459464
896	0.0644520597
897	0.06444530792
898	0.06441664811
899	0.06441581543
900	0.06437987189
901	0.0643791397
902	0.06437188748
903	0.06437112255
904	0.06435992019
905	0.06435725831
906	0.06434902346
907	0.06434859304
908	0.06433348004
909	0.06432161101
910	0.06431942869
911	0.06430334192
912	0.06430291313
913	0.06428267433
914	0.064273346
915	0.06427122042
916	0.06426057112
917	0.06425982242
918	0.06425779384
919	0.06424391897
920	0.06423251557
921	0.06421450476
922	0.06421228446
923	0.0641994133
924	0.0641874698
925	0.06418695152
926	0.06418625419
927	0.06417027721
928	0.06416998753
929	0.06416705842
930	0.06415585695
931	0.0641446656
932	0.06413878496
933	0.06413012569
934	0.06412337457
935	0.06410623685
936	0.06409148991
937	0.06409082221
938	0.06408101476
939	0.06406505759
940	0.06405686493
941	0.06405647674
942	0.06403528161
943	0.06402966869
944	0.06401405357
945	0.06401320474
946	0.06400315952
947	0.06400236115
948	0.0639973206
949	0.06398009752
950	0.06397363829
951	0.06396015206
952	0.06395441836
953	0.06395415793
954	0.06395366067
955	0.0639515644
956	0.06394223361
957	0.06391030738
958	0.06390137402
959	0.06389589452
960	0.06388300534
961	0.06386946865
962	0.06386894152
963	0.06386707302
964	0.06385420521
965	0.06385385764
966	0.06384575233
967	0.06383501952
968	0.06382945026
969	0.06382872764
970	0.06382114777
971	0.06382077496
972	0.06381869965
973	0.06380739469
974	0.06380000972
975	0.06379936567
976	0.06378950555
977	0.06377264422
978	0.06377221227
979	0.06375894948
980	0.06374646354
981	0.06374611539
982	0.06374573068
983	0.06374530415
984	0.06372290351
985	0.06371511303
986	0.0637118034
987	0.06369848936
988	0.06369806639
989	0.06368504014
990	0.06368448748
991	0.06368402207
992	0.06367644953
993	0.06367055561
994	0.06367023934
995	0.06364256498
996	0.06363008116
997	0.06361625927
998	0.06361485765
999	0.06360715065
